Ensembl_id chr start end gene order expression
ENSMUST00000213238.1 14 50680656 50692904 Olfr747 2804 0
ENSMUST00000213101.1 14 50707372 50713797 Olfr748 2808 0
ENSMUST00000083041.1 14 50731052 50731159 Gm24316 2810 0
ENSMUST00000214290.1 14 50736170 50745094 Olfr749 2811 0
ENSMUST00000006451.7 14 50765414 50785519 Ttc5 2813 0
ENSMUST00000080330.5 14 50769247 50769730 Gm10916 2815 0
ENSMUST00000226991.1 14 50787815 50788239 Gm48938 2820 0
ENSMUST00000095932.4 14 50789247 50795728 Ccnb1ip1 2821 0
ENSMUST00000175096.1 14 50807448 50807767 Rpph1 2823 0
ENSMUST00000036126.6 14 50807840 50821301 Parp2 2824 0
ENSMUST00000006444.8 14 50824058 50870560 Tep1 2832 0
ENSMUST00000227351.1 14 50870323 50880603 Gm26782 2840 0
ENSMUST00000227271.1 14 50888581 50897507 Klhl33 2847 0
ENSMUST00000160393.7 14 50906477 50924834 Osgep 2851 0
ENSMUST00000157760.1 14 50918424 50918528 Gm24689 2859 0
ENSMUST00000049411.11 14 50924967 50927139 Apex1 2860 0
ENSMUST00000160835.8 14 50926067 50930849 Pip4p1 2864 0
ENSMUST00000226871.1 14 50931081 50950665 Pnp 2875 0
ENSMUST00000227052.1 14 50944516 50963136 Gm49342 2878 0
ENSMUST00000194838.1 14 50950558 50952004 Gm38316 2881 0
ENSMUST00000095925.4 14 50955991 50964749 Pnp2 2882 0
ENSMUST00000228819.1 14 50978446 50978936 Gm8518 2884 0
ENSMUST00000228496.1 14 50995712 50997075 Gm49038 2885 0
ENSMUST00000164632.1 14 51007750 51010758 Rnase10 2886 0
ENSMUST00000064214.3 14 51038458 51041869 Rnase9 2888 0
ENSMUST00000076106.3 14 51049450 51050163 Rnase11 2889 0
ENSMUST00000089798.2 14 51056697 51057242 Rnase12 2890 0
ENSMUST00000216202.1 14 51066300 51074435 Olfr750 2892 0
ENSMUST00000022428.12 14 51091076 51106147 Rnase4 2894 0
ENSMUST00000171688.8 14 51091149 51102009 Ang 2895 0
ENSMUST00000100645.4 14 51114425 51117807 Eddm3b 2898 0
ENSMUST00000226194.1 14 51123907 51132187 Rnase6 2899 0
ENSMUST00000226251.1 14 51142869 51144117 1810028F09Rik 2903 0
ENSMUST00000080126.3 14 51144997 51146785 Rnase1 2904 0
ENSMUST00000075648.3 14 51162259 51163018 Rnase2b 2905 0
ENSMUST00000228894.1 14 51167966 51168425 Ear-ps1 2906 0
ENSMUST00000228835.1 14 51195323 51199148 Ang2 2907 0
ENSMUST00000228064.1 14 51203390 51204338 Ear14 2909 0
ENSMUST00000061936.7 14 51255261 51256112 Rnase2a 2911 0
ENSMUST00000227528.1 14 51277601 51277709 Gm49245 2912 0
ENSMUST00000186974.1 14 51311496 51316760 Gm21718 2913 0
ENSMUST00000228121.1 14 51314460 51314928 Gm7106 2915 0
ENSMUST00000228344.1 14 51317334 51345489 4930597G03Rik 2916 0
ENSMUST00000228571.1 14 51358602 51359964 Gm7107 2917 0
ENSMUST00000162079.1 14 51361674 51361857 Gm16289 2918 0
ENSMUST00000162998.1 14 51361755 51569982 Gm7247 2919 0
ENSMUST00000226212.1 14 51377283 51380728 Vmn2r-ps110 2920 0
ENSMUST00000161565.2 14 51377347 51431915 Vmn2r-ps111 2922 0
ENSMUST00000159674.3 14 51410819 51420721 Vmn2r88 2923 0
ENSMUST00000159611.8 14 51451856 51464172 Vmn2r89 2937 0
ENSMUST00000096170.4 14 51552789 51662953 Gm5622 2942 0
ENSMUST00000161175.2 14 51556634 51559358 Gm16290 2943 0
ENSMUST00000172117.1 14 51568891 51574063 Gm17175 2944 0
ENSMUST00000226481.1 14 51579730 51580195 Gm19156 2945 0
ENSMUST00000178962.3 14 51587652 51592139 Gm17174 2946 0
ENSMUST00000227539.1 14 51598893 51599374 Gm19157 2947 0
ENSMUST00000167617.3 14 51606806 51611310 Gm17078 2948 0
ENSMUST00000227619.1 14 51618063 51618541 Gm19158 2949 0
ENSMUST00000170249.1 14 51630272 51635666 Gm4181 2950 0
ENSMUST00000171742.1 14 51679862 51682065 Gm17186 2952 0
ENSMUST00000167231.2 14 51691018 51695468 Gm17079 2953 0
ENSMUST00000095916.2 14 51711642 51717183 Gm5800 2954 0
ENSMUST00000228873.1 14 51741104 51741322 Gm49261 2955 0
ENSMUST00000168308.1 14 51753504 51753949 Ear-ps3 2956 0
ENSMUST00000073860.5 14 51763877 51773590 Ang4 2957 0
ENSMUST00000166834.1 14 51793303 51793753 Ear-ps4 2958 0
ENSMUST00000053821.4 14 51800045 51826359 AY358078 2959 0
ENSMUST00000167221.1 14 51825719 51826293 Gm6047 2960 0
ENSMUST00000183799.1 14 51837150 51837257 Gm27375 2961 0
ENSMUST00000164700.1 14 51838998 51839461 Ear-ps5 2962 0
ENSMUST00000169070.1 14 51853698 51854591 Ear6 2963 0
ENSMUST00000047899.12 14 51884841 51891868 Mettl17 2965 0
ENSMUST00000160668.1 14 51892888 51895806 Slc39a2 2981 0
ENSMUST00000004673.14 14 51905270 51913430 Ndrg2 2983 0
ENSMUST00000008957.12 14 51918424 51920700 Tppp2 2996 0
ENSMUST00000089771.3 14 51921361 51922773 Rnase13 2998 0
ENSMUST00000227552.1 14 51926263 51929660 Gm49076 2999 0
ENSMUST00000182649.7 14 51984718 51987467 Arhgef40 3000 0
ENSMUST00000181008.2 14 51986424 51988827 Gm16617 3013 0
ENSMUST00000226522.1 14 52006076 52014582 Zfp219 3027 0
ENSMUST00000226268.1 14 52015657 52016941 Tmem253 3040 0
ENSMUST00000226970.1 14 52020075 52021908 Gm49086 3044 0
ENSMUST00000227187.1 14 52023283 52024108 Gm49256 3045 0
ENSMUST00000216907.1 14 52033961 52039853 Olfr221 3046 0
ENSMUST00000083919.1 14 52069299 52069369 Gm22354 3051 0
ENSMUST00000228203.1 14 52069470 52070019 Gm8586 3052 0
ENSMUST00000227288.1 14 52071522 52071927 Gm49258 3053 0
ENSMUST00000111610.11 14 52073376 52104028 Hnrnpc 3054 0
ENSMUST00000111603.9 14 52110703 52161307 Rpgrip1 3067 0
ENSMUST00000046709.8 14 52160413 52197416 Supt16 3086 0
ENSMUST00000180857.1 14 52197501 52213852 Gm26590 3088 0
ENSMUST00000089752.10 14 52198150 52237572 Chd8 3089 0
ENSMUST00000175303.1 14 52209784 52209894 Snord8 3100 0
ENSMUST00000200590.1 14 52258810 52264227 Gm43766 3107 0
ENSMUST00000022765.13 14 52261758 52279545 Rab2b 3108 0
ENSMUST00000158354.1 14 52276530 52276620 Gm23758 3116 0
ENSMUST00000022766.7 14 52279145 52296401 Tox4 3117 0
ENSMUST00000022767.15 14 52294840 52305128 Mettl3 3122 0
ENSMUST00000135523.4 14 52311171 52316323 Sall2 3137 0
ENSMUST00000082821.1 14 52342776 52342883 Gm26328 3139 0
ENSMUST00000215147.1 14 52347494 52356408 Olfr1513 3140 0
ENSMUST00000200261.1 14 52368917 52369688 Gm4742 3142 0
ENSMUST00000214980.1 14 52371331 52379168 Olfr1512 3143 0
ENSMUST00000192537.1 14 52373152 52375526 Gm37504 3145 0
ENSMUST00000214168.1 14 52389793 52397379 Olfr1511 3146 0
ENSMUST00000215928.2 14 52409130 52414373 Olfr1510 3148 0
ENSMUST00000196536.1 14 52420555 52420828 Gm43250 3150 0
ENSMUST00000103567.5 14 52427927 52428876 Trav1 3151 0
ENSMUST00000205900.2 14 52442989 52452574 Olfr1509 3153 0
ENSMUST00000206520.2 14 52458828 52467495 Olfr1508 3159 0
ENSMUST00000198495.1 14 52482884 52483060 Gm43512 3161 0
ENSMUST00000206062.3 14 52488790 52495749 Olfr1507 3162 0
ENSMUST00000198892.2 14 52508541 52509082 Gm36382 3167 0
ENSMUST00000199916.1 14 52538651 52540876 Gm36448 3168 0
ENSMUST00000196939.1 14 52567197 52568051 Trav2 3169 0
ENSMUST00000103569.2 14 52580664 52581213 Trav3-1 3171 0
ENSMUST00000199078.1 14 52607306 52607804 Trav4-1 3172 0
ENSMUST00000103570.1 14 52622565 52623082 Trav5-1 3173 0
ENSMUST00000103571.1 14 52638514 52638962 Trav6-1 3174 0
ENSMUST00000198116.1 14 52639530 52639755 Gm42988 3175 0
ENSMUST00000198019.1 14 52654816 52655328 Trav7-1 3176 0
ENSMUST00000103573.2 14 52667410 52667864 Trav6-2 3177 0
ENSMUST00000200127.1 14 52683963 52684472 Trav7d-2 3179 0
ENSMUST00000120914.2 14 52710912 52711402 Trav4d-2 3180 0
ENSMUST00000181483.2 14 52725298 52726919 Trav6d-3 3181 0
ENSMUST00000179789.3 14 52744248 52744840 Trav7d-3 3183 0
ENSMUST00000180717.2 14 52753366 52753846 Trav6d-4 3184 0
ENSMUST00000178768.3 14 52769752 52770392 Trav7d-4 3186 0
ENSMUST00000197998.1 14 52774868 52775615 Gm5408 3187 0
ENSMUST00000103580.3 14 52778446 52778995 Trav8d-1 3188 0
ENSMUST00000178426.3 14 52792315 52792777 Trav9d-1 3189 0
ENSMUST00000180687.2 14 52795164 52795633 Trav6d-5 3190 0
ENSMUST00000103646.4 14 52810933 52811496 Trav10d 3191 0
ENSMUST00000197754.1 14 52821921 52822359 Trav6d-6 3192 0
ENSMUST00000103648.3 14 52824356 52824912 Trav11d 3193 0
ENSMUST00000197128.1 14 52835857 52836387 Trav7d-5 3194 0
ENSMUST00000181360.2 14 52844464 52845041 Trav12d-1 3195 0
ENSMUST00000103588.3 14 52851289 52851866 Trav13d-1 3197 0
ENSMUST00000181038.2 14 52855613 52856166 Trav14d-1 3198 0
ENSMUST00000228343.1 14 52860984 52862752 Gm6740 3200 0
ENSMUST00000103616.4 14 52863298 52863936 Trav15d-1-dv6d-1 3202 0
ENSMUST00000199874.1 14 52887586 52888080 Trav3d-2 3204 0
ENSMUST00000178824.1 14 52892185 52892618 Trav9d-2 3205 0
ENSMUST00000103592.1 14 52899968 52900470 Trav4d-3 3207 0
ENSMUST00000100614.5 14 52902792 52903230 Rps19-ps2 3208 0
ENSMUST00000196107.1 14 52914427 52914702 Trav5d-2 3209 0
ENSMUST00000197007.1 14 52915798 52916426 Trav12d-2 3210 0
ENSMUST00000178252.2 14 52920442 52921112 Trav9d-3 3212 0
ENSMUST00000170041.1 14 52928331 52928601 Trav5d-3 3213 0
ENSMUST00000177703.2 14 52929788 52930282 Trav12d-3 3214 0
ENSMUST00000197954.1 14 52942763 52943289 Trav13d-2 3215 0
ENSMUST00000196802.1 14 52948567 52949169 Trav14d-2 3217 0
ENSMUST00000199800.1 14 52956781 52957400 Trav15d-2-dv6d-2 3219 0
ENSMUST00000197181.1 14 52969939 52970374 Gm8704 3220 0
ENSMUST00000196023.1 14 52972447 52973038 Trav3d-3 3221 0
ENSMUST00000200548.1 14 52983200 52983860 Trav9d-4 3223 0
ENSMUST00000103600.2 14 52990865 52991389 Trav4d-4 3225 0
ENSMUST00000197234.1 14 52992956 52993267 Gm43104 3226 0
ENSMUST00000179701.1 14 53001712 53002232 Trav5d-4 3227 0
ENSMUST00000178650.2 14 53007611 53008098 Trav6d-7 3228 0
ENSMUST00000196756.1 14 53020415 53020991 C920008G01Rik 3229 0
ENSMUST00000199271.1 14 53032416 53039466 Gm30214 3230 0
ENSMUST00000179512.2 14 53032847 53033419 Trav13d-3 3231 0
ENSMUST00000103605.2 14 53042427 53042891 Trav8d-2 3232 0
ENSMUST00000103606.1 14 53047286 53047821 Trav16d-dv11 3234 0
ENSMUST00000196079.1 14 53072762 53073274 Trav13d-4 3235 0
ENSMUST00000103608.3 14 53078451 53079045 Trav14d-3-dv8 3237 0
ENSMUST00000198604.1 14 53082353 53082520 Trav15d-3 3238 0
ENSMUST00000103609.1 14 53091345 53091875 Trav7n-4 3239 0
ENSMUST00000185224.2 14 53101800 53102265 Trav9n-1 3240 0
ENSMUST00000103611.1 14 53104870 53105344 Trav6n-5 3241 0
ENSMUST00000103612.1 14 53122113 53122610 Trav10n 3242 0
ENSMUST00000181793.2 14 53132678 53133137 Trav6n-6 3243 0
ENSMUST00000200113.1 14 53135121 53135678 Trav11n 3245 0
ENSMUST00000199753.1 14 53146918 53147448 Trav7n-5 3246 0
ENSMUST00000198682.1 14 53155511 53156088 Trav12n-1 3247 0
ENSMUST00000198359.1 14 53162398 53162910 Trav13n-1 3249 0
ENSMUST00000196639.1 14 53166625 53167178 Trav14n-1 3250 0
ENSMUST00000100598.1 14 53172726 53173590 Gm6755 3252 0
ENSMUST00000103590.3 14 53174324 53174896 Trav15n-1 3253 0
ENSMUST00000197693.1 14 53198524 53199018 Trav3n-2 3255 0
ENSMUST00000180097.1 14 53203121 53203554 Trav9n-2 3256 0
ENSMUST00000103618.1 14 53210905 53211407 Trav4n-3 3258 0
ENSMUST00000168472.2 14 53213729 53214167 Rps19-ps1 3259 0
ENSMUST00000197136.1 14 53225401 53225676 Trav5n-2 3260 0
ENSMUST00000196674.1 14 53226772 53227400 Trav12n-2 3261 0
ENSMUST00000177705.2 14 53231432 53232102 Trav9n-3 3263 0
ENSMUST00000164511.2 14 53239283 53239553 Trav5n-3 3264 0
ENSMUST00000179583.2 14 53240744 53241244 Trav12n-3 3265 0
ENSMUST00000196941.1 14 53253791 53254317 Trav13n-2 3266 0
ENSMUST00000197614.1 14 53259577 53260179 Trav14n-2 3268 0
ENSMUST00000199112.1 14 53267916 53268535 Trav15n-2 3270 0
ENSMUST00000200519.1 14 53281074 53281509 Gm3922 3271 0
ENSMUST00000197557.1 14 53283584 53284175 Trav3n-3 3272 0
ENSMUST00000103626.2 14 53294340 53295030 Trav9n-4 3274 0
ENSMUST00000103627.2 14 53302035 53302559 Trav4n-4 3275 0
ENSMUST00000179997.1 14 53312903 53313422 Trav5n-4 3276 0
ENSMUST00000179607.2 14 53318797 53319284 Trav6n-7 3277 0
ENSMUST00000178100.2 14 53324631 53325208 Trav7n-6 3278 0
ENSMUST00000197337.1 14 53336636 53343922 Gm43650 3279 0
ENSMUST00000179580.2 14 53337121 53337639 Trav13n-3 3280 0
ENSMUST00000103632.3 14 53345889 53346424 Trav8n-2 3281 0
ENSMUST00000199280.1 14 53351027 53351621 Trav16n 3282 0
ENSMUST00000196105.1 14 53362266 53364106 Trav13n-4 3284 0
ENSMUST00000103652.4 14 53370076 53370575 Trav14n-3 3286 0
ENSMUST00000200498.1 14 53375111 53375279 Trav15n-3 3288 0
ENSMUST00000103636.3 14 53390634 53391142 Trav7-2 3289 0
ENSMUST00000103637.5 14 53418348 53418873 Trav4-2 3290 0
ENSMUST00000180549.2 14 53428710 53430377 Trav6-3 3291 0
ENSMUST00000177622.3 14 53443248 53443839 Trav7-3 3293 0
ENSMUST00000180711.2 14 53454295 53454784 Trav6-4 3294 0
ENSMUST00000181728.2 14 53461098 53461738 Trav7-4 3296 0
ENSMUST00000199341.1 14 53466078 53466828 Gm18711 3297 0
ENSMUST00000103643.3 14 53469755 53470232 Trav8-1 3298 0
ENSMUST00000103581.5 14 53488044 53488567 Trav9-1 3299 0
ENSMUST00000181210.2 14 53491114 53491622 Trav6-5 3300 0
ENSMUST00000103583.4 14 53505726 53506286 Trav10 3302 0
ENSMUST00000103584.3 14 53516928 53517366 Trav6-6 3303 0
ENSMUST00000103585.3 14 53519302 53519859 Trav11 3304 0
ENSMUST00000200609.1 14 53530785 53531313 Trav7-5 3305 0
ENSMUST00000200115.1 14 53538190 53538738 Trav12-1 3306 0
ENSMUST00000103651.3 14 53545013 53545525 Trav13-1 3308 0
ENSMUST00000198297.1 14 53554021 53554558 Trav14-1 3309 0
ENSMUST00000200101.1 14 53559631 53560247 Trav15-1-dv6-1 3310 0
ENSMUST00000198999.1 14 53586499 53586964 Trav3-2 3312 0
ENSMUST00000103654.2 14 53590856 53591514 Trav9-2 3313 0
ENSMUST00000103655.2 14 53598827 53599410 Trav4-3 3314 0
ENSMUST00000199855.1 14 53614944 53615224 Trav5-2 3315 0
ENSMUST00000180972.2 14 53616314 53616914 Trav12-2 3316 0
ENSMUST00000103657.5 14 53621656 53622245 Trav12-3 3317 0
ENSMUST00000103658.3 14 53634828 53635399 Trav13-2 3318 0
ENSMUST00000179267.3 14 53640700 53641225 Trav14-2 3319 0
ENSMUST00000103660.3 14 53649403 53649994 Trav15-2-dv6-2 3321 0
ENSMUST00000197221.1 14 53663340 53663780 Gm43551 3322 0
ENSMUST00000181768.2 14 53665928 53666506 Trav3-3 3323 0
ENSMUST00000103662.5 14 53676140 53676630 Trav9-4 3325 0
ENSMUST00000103663.5 14 53683646 53684177 Trav4-4-dv10 3326 0
ENSMUST00000200597.1 14 53694572 53694875 Gm43550 3327 0
ENSMUST00000103664.5 14 53704006 53704514 Trav5-4 3328 0
ENSMUST00000103638.5 14 53709901 53710419 Trav6-7-dv9 3329 0
ENSMUST00000103641.5 14 53716715 53717291 Trav7-6 3330 0
ENSMUST00000117226.2 14 53729557 53730074 Trav13-3 3332 0
ENSMUST00000130122.3 14 53738374 53738838 Trav8-2 3333 0
ENSMUST00000103667.5 14 53743103 53743705 Trav16 3334 0
ENSMUST00000180380.2 14 53757355 53757921 Trav13-4-dv7 3335 0
ENSMUST00000103589.5 14 53763172 53763694 Trav14-3 3337 0
ENSMUST00000199403.1 14 53767025 53767180 Trav15-3 3338 0
ENSMUST00000103670.3 14 53776955 53777576 Trav3-4 3339 0
ENSMUST00000200663.1 14 53778602 53778873 Trav12-4 3340 0
ENSMUST00000103671.3 14 53795356 53795963 B230359F08Rik 3341 0
ENSMUST00000103672.8 14 53806638 53807115 Trav17 3342 0
ENSMUST00000103673.10 14 53831104 53831827 Trav18 3344 0
ENSMUST00000103674.5 14 53845233 53845827 Trav19 3346 0
ENSMUST00000142754.2 14 53863109 53863661 Trav20 3347 0
ENSMUST00000180938.2 14 53875983 53876752 Trav21-dv12 3348 0
ENSMUST00000103676.8 14 53881611 53882217 Trdv1 3349 0
ENSMUST00000198142.1 14 53918326 53961515 Gm43647 3351 0
ENSMUST00000198117.1 14 53926977 53927595 Trav22 3352 0
ENSMUST00000103677.2 14 53946072 53946660 Trdv2-1 3353 0
ENSMUST00000103678.3 14 53960943 53961602 Trdv2-2 3355 0
ENSMUST00000199137.1 14 53977152 53977678 Trav23 3356 0
ENSMUST00000198551.1 14 54000958 54001267 Trdv3 3357 0
ENSMUST00000198124.4 14 54067578 54125342 Gm30275 3358 0
ENSMUST00000103679.2 14 54074904 54075515 Trdv4 3359 0
ENSMUST00000196221.1 14 54113467 54113476 Trdd1 3361 0
ENSMUST00000158844.1 14 54117053 54117393 Gm23704 3363 0
ENSMUST00000177564.1 14 54122225 54122241 Trdd2 3364 0
ENSMUST00000103682.2 14 54123137 54123188 Trdj1 3365 0
ENSMUST00000196615.1 14 54128297 54146287 Gm43434 3366 0
ENSMUST00000103683.1 14 54136778 54136837 Trdj2 3367 0
ENSMUST00000196323.1 14 54142850 54148868 Trdc 3368 0
ENSMUST00000103685.2 14 54148661 54149294 Trdv5 3369 0
ENSMUST00000165025.1 14 54155004 54155076 Traj61 3370 0
ENSMUST00000167781.1 14 54155932 54155986 Traj60 3371 0
ENSMUST00000197589.1 14 54156132 54156194 Traj59 3372 0
ENSMUST00000103687.1 14 54157279 54157342 Traj58 3374 0
ENSMUST00000103688.2 14 54158504 54158569 Traj57 3375 0
ENSMUST00000103689.1 14 54159262 54159325 Traj56 3377 0
ENSMUST00000170585.1 14 54161438 54161501 Traj55 3378 0
ENSMUST00000165071.1 14 54161989 54162043 Traj54 3379 0
ENSMUST00000103690.1 14 54162643 54162709 Traj53 3380 0
ENSMUST00000103691.1 14 54165315 54165381 Traj52 3381 0
ENSMUST00000103692.2 14 54166238 54166281 Traj51 3382 0
ENSMUST00000103693.1 14 54167589 54167652 Traj50 3383 0
ENSMUST00000103694.2 14 54168685 54168744 Traj49 3384 0
ENSMUST00000200046.1 14 54169807 54169868 Traj48 3386 0
ENSMUST00000197949.1 14 54171799 54171856 Traj47 3388 0
ENSMUST00000103696.1 14 54172335 54172398 Traj46 3389 0
ENSMUST00000103697.1 14 54172827 54172890 Traj45 3390 0
ENSMUST00000103698.1 14 54173689 54173750 Traj44 3391 0
ENSMUST00000103699.1 14 54174741 54174798 Traj43 3392 0
ENSMUST00000103700.1 14 54175772 54175836 Traj42 3393 0
ENSMUST00000103701.1 14 54176270 54176325 Traj41 3394 0
ENSMUST00000103702.1 14 54177920 54177981 Traj40 3395 0
ENSMUST00000103703.1 14 54179961 54180024 Traj39 3396 0
ENSMUST00000103704.1 14 54180573 54180635 Traj38 3397 0
ENSMUST00000103705.1 14 54181517 54181577 Traj37 3398 0
ENSMUST00000167829.1 14 54182401 54182464 Traj36 3399 0
ENSMUST00000103706.1 14 54183773 54183838 Traj35 3400 0
ENSMUST00000103707.1 14 54184698 54184756 Traj34 3401 0
ENSMUST00000103708.1 14 54185357 54185414 Traj33 3402 0
ENSMUST00000103709.1 14 54186100 54186166 Traj32 3403 0
ENSMUST00000103710.1 14 54187894 54187951 Traj31 3404 0
ENSMUST00000103711.1 14 54189865 54189924 Traj30 3405 0
ENSMUST00000103712.1 14 54190945 54191005 Traj29 3406 0
ENSMUST00000103713.1 14 54191660 54191725 Traj28 3407 0
ENSMUST00000103714.1 14 54192302 54192361 Traj27 3408 0
ENSMUST00000103715.1 14 54194489 54194549 Traj26 3409 0
ENSMUST00000103716.2 14 54194814 54194871 Traj25 3410 0
ENSMUST00000103717.2 14 54195637 54195700 Traj24 3411 0
ENSMUST00000103718.1 14 54196080 54196140 Traj23 3412 0
ENSMUST00000103719.1 14 54197247 54197307 Traj22 3413 0
ENSMUST00000103720.1 14 54198789 54198846 Traj21 3414 0
ENSMUST00000103721.2 14 54199440 54199498 Traj20 3415 0
ENSMUST00000103722.1 14 54200385 54200446 Traj19 3416 0
ENSMUST00000103723.1 14 54200776 54200842 Traj18 3417 0
ENSMUST00000103724.1 14 54201774 54201837 Traj17 3418 0
ENSMUST00000103725.1 14 54203133 54203194 Traj16 3419 0
ENSMUST00000103726.1 14 54204421 54204481 Traj15 3420 0
ENSMUST00000103727.3 14 54205110 54205144 Traj14 3421 0
ENSMUST00000103728.1 14 54205740 54205797 Traj13 3422 0
ENSMUST00000103729.1 14 54206552 54206610 Traj12 3423 0
ENSMUST00000103730.1 14 54207138 54207197 Traj11 3424 0
ENSMUST00000103731.1 14 54209392 54209450 Traj9 3425 0
ENSMUST00000103732.1 14 54209917 54209954 Traj8 3426 0
ENSMUST00000103733.1 14 54211469 54211528 Traj7 3427 0
ENSMUST00000103734.1 14 54212687 54212749 Traj6 3428 0
ENSMUST00000103735.1 14 54213776 54213838 Traj5 3429 0
ENSMUST00000103736.1 14 54216290 54216353 Traj4 3430 0
ENSMUST00000103737.2 14 54217291 54217357 Traj3 3431 0
ENSMUST00000103738.1 14 54217835 54217901 Traj2 3432 0
ENSMUST00000103739.3 14 54218813 54218842 Traj1 3433 0
ENSMUST00000103740.1 14 54220520 54223097 Trac 3434 0
ENSMUST00000022781.7 14 54235478 54254104 Dad1 3436 0
ENSMUST00000180359.7 14 54254187 54269075 Abhd4 3438 0
ENSMUST00000216214.1 14 54278252 54284939 Olfr49 3446 0
ENSMUST00000199958.1 14 54292442 54297343 Gm43305 3448 0
ENSMUST00000196803.1 14 54323997 54324323 Gm43304 3450 0
ENSMUST00000196637.1 14 54334216 54334899 Gm3945 3451 0
ENSMUST00000200008.1 14 54349461 54351636 5330426L24Rik 3452 0
ENSMUST00000228567.1 14 54360833 54361892 Oxa1l 3453 0
ENSMUST00000000984.8 14 54369441 54409460 Slc7a7 3458 0
ENSMUST00000010550.11 14 54426908 54429756 Mrpl52 3470 0
ENSMUST00000089688.5 14 54431611 54441265 Mmp14 3477 0
ENSMUST00000226138.1 14 54446317 54447861 5430430K15Rik 3484 0
ENSMUST00000179714.1 14 54449957 54450064 Gm24424 3485 0
ENSMUST00000226346.1 14 54463041 54464742 Gm10366 3486 0
ENSMUST00000022782.9 14 54464136 54471497 Lrp10 3487 0
ENSMUST00000164766.7 14 54476099 54480431 Rem2 3491 0
ENSMUST00000023873.11 14 54507186 54517525 Prmt5 3495 0
ENSMUST00000022784.8 14 54541784 54554361 Haus4 3502 0
ENSMUST00000054487.9 14 54567471 54577558 Ajuba 3509 0
ENSMUST00000082808.1 14 54581176 54581283 Gm24705 3511 0
ENSMUST00000022786.5 14 54583662 54605993 4931414P19Rik 3512 0
ENSMUST00000022803.5 14 54614118 54618022 Psmb5 3515 0
ENSMUST00000102174.1 14 54616676 54616785 Mir686 3517 0
ENSMUST00000228446.1 14 54621432 54625336 Psmb11 3518 0
ENSMUST00000067784.7 14 54631230 54641364 Cdh24 3520 0
ENSMUST00000169818.2 14 54640951 54648293 Gm17606 3522 0
ENSMUST00000126166.7 14 54642160 54653616 Acin1 3523 0
ENSMUST00000196776.1 14 54643048 54643110 Mir6948 3533 0
ENSMUST00000167763.1 14 54650510 54654607 4930579G18Rik 3542 0
ENSMUST00000038539.7 14 54686215 54690741 1700123O20Rik 3551 0
ENSMUST00000224691.2 14 54692597 54698833 Gm29776 3555 0
ENSMUST00000064290.7 14 54710359 54712174 Cebpe 3557 0
ENSMUST00000022787.7 14 54722208 54781930 Slc7a8 3558 0
ENSMUST00000227919.1 14 54805745 54806096 Gm17772 3560 0
ENSMUST00000218311.1 14 54814140 54854095 Rnf212b 3561 0
ENSMUST00000125697.1 14 54826246 54826676 Gm8865 3567 0
ENSMUST00000081162.5 14 54852735 54860490 Homez 3569 0
ENSMUST00000182700.1 14 54872668 54873312 Ppp1r3e 3573 0
ENSMUST00000022806.9 14 54883376 54888234 Bcl2l2 3577 0
ENSMUST00000134077.1 14 54883440 54898137 Gm20521 3579 0
ENSMUST00000140691.7 14 54892499 54897183 Pabpn1 3583 0
ENSMUST00000228249.1 14 54906303 54913103 Slc22a17 3592 0
ENSMUST00000022813.7 14 54916534 54925914 Efs 3604 0
ENSMUST00000037863.5 14 54932694 54935837 Il25 3607 0
ENSMUST00000037814.7 14 54936260 54939273 Cmtm5 3608 0
ENSMUST00000227485.1 14 54940354 54942852 Gm49130 3611 0
ENSMUST00000081857.13 14 54941920 54966641 Myh6 3612 0
ENSMUST00000083498.1 14 54949059 54949142 Mir208a 3616 0
ENSMUST00000185798.1 14 54968677 54969577 Mhrt 3620 0
ENSMUST00000102803.10 14 54970683 54994626 Myh7 3622 0
